BAS_DD,IDX_CLSS,IDX_NM,CLSPRC_IDX,CMPPREVDD_IDX,FLUC_RT,OPNPRC_IDX,HGPRC_IDX,LWPRC_IDX,ACC_TRDVOL,ACC_TRDVAL,MKTCAP
20230110,KOSPI,코스피 200 헬스케어,1696.25,-19.36,-1.13,1717.15,1717.15,1693.42,1829716,170306854050,113168834120300
20230110,KOSPI,음식료품,3674.21,-15.43,-0.42,3686.69,3697.75,3657.09,14949331,118783909586,25803668411649
20230110,KOSPI,섬유의복,390.04,7.26,1.90,383.51,390.84,381.51,27409263,80724194415,9283938678348
20230110,KOSPI,종이목재,347.84,-0.13,-0.04,346.85,348.79,345.75,2336505,13939268865,2986123075100
20230110,KOSPI,화학,5183.76,-6.78,-0.13,5209.13,5253.53,5157.08,19704890,782931697123,169663609417505
20230110,KOSPI,의약품,13611.54,-179.67,-1.30,13845.56,13848.42,13597.39,15531979,237116375271,112778535002757
20230110,KOSPI,비금속광물,2678.03,-14.30,-0.53,2706.68,2759.46,2666.41,4070145,202425232894,22879516825277
20230110,KOSPI,철강금속,4497.02,26.99,0.60,4465.04,4504.67,4458.12,15073975,200103703964,52258394833948
20230110,KOSPI,기계,931.26,3.43,0.37,931.30,938.44,923.18,61796123,396900291984,33533665644453
20230110,KOSPI,전기전자,23135.82,74.54,0.32,23010.98,23400.49,23001.10,39848879,2030346836809,693784002517472
20230110,KOSPI,의료정밀,2051.77,-13.77,-0.67,2059.94,2072.37,2040.24,1263530,22626725055,5252798687570
20230110,KOSPI,운수장비,1770.14,-7.83,-0.44,1778.22,1784.30,1761.54,14209910,384305298807,134724557476947
20230110,KOSPI,유통업,339.02,-2.66,-0.78,341.04,342.83,337.62,23755842,210636217203,62943761737275
20230110,KOSPI,전기가스업,800.28,5.10,0.64,798.73,802.36,792.83,1772454,55631462810,21109414143560
20230110,KOSPI,건설업,79.60,1.61,2.06,78.09,79.86,78.07,21520581,180211456290,16254607271420
20230110,KOSPI,운수창고업,1641.29,6.73,0.41,1634.00,1666.32,1633.01,14265946,144069043352,39363400543900
20230110,KOSPI,통신업,369.63,-3.57,-0.96,372.79,372.79,368.52,3784606,90647540975,24391931082575
20230110,KOSPI,금융업,366.91,1.61,0.44,364.32,367.83,362.93,33645061,785439147914,253366835886548
20230110,KOSPI,증권,1680.71,11.76,0.70,1663.73,1689.31,1661.21,5471811,42078099205,22532417547162
20230110,KOSPI,보험,14544.60,-55.15,-0.38,14600.03,14645.42,14419.23,5062373,75624672020,42723791354170
20230110,KOSPI,서비스업,1155.80,-3.09,-0.27,1152.67,1166.50,1147.34,22507998,712523114984,159029641869908
20230110,KOSPI,제조업,6077.55,1.23,0.02,6075.86,6137.35,6060.12,219183651,4514071829354,1278687584583758
20230110,KOSPI,코스피 대형주,2331.92,0.28,0.01,2328.74,2352.02,2324.98,77480898,4642931324517,1480023230490720
20230110,KOSPI,코스피 중형주,2645.80,6.64,0.25,2640.73,2661.72,2636.71,51745602,1021967555048,225181723866845
20230110,KOSPI,코스피 소형주,2136.45,1.54,0.07,2136.42,2145.65,2128.83,207507502,911471598117,87469310266584
20230110,KOSPI,코스피 200 비중상한 30%,309.01,-0.12,-0.04,308.13,311.43,307.69,111372904,5344555761872,1625641839889735
20230110,KOSPI,코스피 200 비중상한 25%,306.15,-0.06,-0.02,305.31,308.49,304.84,111372904,5344555761872,1625641839889735
20230110,KOSPI,코스피 200 비중상한 20%,298.30,0.04,0.01,297.52,300.49,297.04,111372904,5344555761872,1625641839889735
20230110,KOSPI,코스피 200 TOP 10,1162.19,-0.83,-0.07,1162.57,1175.27,1158.08,23459173,2221937043156,797129088949700
20230111,KOSPI,코스피 (외국주포함),-,-,-,-,-,-,369010952,6297145034283,1865737441088174
20230111,KOSPI,코스피,2359.53,8.22,0.35,2364.05,2369.66,2350.36,368819604,6296407187908,1865004846694904
20230111,KOSPI,코스피 200,310.38,0.81,0.26,311.66,312.57,309.10,102603792,5055057989735,1630645819850575
20230111,KOSPI,코스피 100,2338.09,5.30,0.23,2348.83,2354.67,2329.15,71703187,4285779492120,1475918815286670
20230111,KOSPI,코스피 50,2137.62,4.94,0.23,2147.78,2152.88,2129.31,46268776,3425901127590,1267539573840700
20230111,KOSPI,코스피 200 중소형주,1113.10,7.38,0.67,1111.09,1116.08,1106.73,30900605,769278497615,154727004563905
20230111,KOSPI,코스피 200 초대형제외 지수,228.62,0.68,0.30,229.18,229.82,227.39,90293041,4307842615431,1269473975575575
20230111,KOSPI,코스피200제외 코스피지수,2962.37,22.22,0.76,2949.02,2963.04,2949.02,235569045,1157294074370,171999461379103
20230111,KOSPI,코스피 200 커뮤니케이션서비스,1819.76,8.31,0.46,1829.20,1841.46,1809.08,7587404,568694844850,116039255375400
20230111,KOSPI,코스피 200 건설,260.83,-2.02,-0.77,263.67,264.17,259.57,6500110,230767207010,38107101319170
20230111,KOSPI,코스피 200 중공업,269.72,2.46,0.92,269.19,270.80,267.60,12464447,220135126910,48436223167130
20230111,KOSPI,코스피 200 철강/소재,808.98,3.21,0.40,809.19,814.08,804.72,1772593,141120758890,45233491349910
20230111,KOSPI,코스피 200 에너지/화학,1520.50,27.60,1.85,1501.47,1524.12,1498.83,8241594,624273872130,140075495084650
20230111,KOSPI,코스피 200 정보기술,2859.63,16.49,0.58,2866.12,2880.68,2836.71,21763191,1508534855404,546020480935800
20230111,KOSPI,코스피 200 금융,644.41,-12.51,-1.90,657.51,658.51,641.58,17041791,461966762054,156523230530790
20230111,KOSPI,코스피 200 생활소비재,906.08,4.03,0.45,902.71,913.32,899.66,4351782,312730633085,93119053616830
20230111,KOSPI,코스피 200 경기소비재,1402.34,1.84,0.13,1408.66,1413.25,1395.86,7100857,351048747780,138242882619820
20230111,KOSPI,코스피 200 산업재,585.89,3.51,0.60,584.71,588.37,582.90,14219730,476239172440,194949494628925
20230111,KOSPI,코스피 200 헬스케어,1706.68,10.43,0.61,1702.18,1712.25,1695.81,1560293,159546009182,113899111222150
20230111,KOSPI,음식료품,3659.33,-14.88,-0.40,3672.30,3683.63,3640.30,5563263,80148024153,25700735318009
20230111,KOSPI,섬유의복,386.63,-3.41,-0.87,391.77,392.67,383.44,20974080,61551635604,9203145640854
20230111,KOSPI,종이목재,350.20,2.36,0.68,349.82,350.25,348.55,2337351,12249299175,3006422051400
20230111,KOSPI,화학,5273.51,89.75,1.73,5209.54,5284.03,5207.86,24777147,878206095075,172638223430725
20230111,KOSPI,의약품,13691.72,80.18,0.59,13657.70,13757.51,13638.83,15909364,225410219947,113442334918457
20230111,KOSPI,비금속광물,2730.98,52.95,1.98,2692.73,2736.45,2679.41,3030193,129571498339,23331689042133
20230111,KOSPI,철강금속,4519.48,22.46,0.50,4513.87,4529.09,4489.73,47425469,241489003209,52519469622252
20230111,KOSPI,기계,940.03,8.77,0.94,938.35,945.66,935.44,33910900,263981283362,33849712971643
20230111,KOSPI,전기전자,23231.65,95.83,0.41,23294.18,23379.39,23121.26,56830699,1774364479429,696228491901956
20230111,KOSPI,의료정밀,2094.19,42.42,2.07,2059.61,2100.23,2058.21,2079409,35349901540,5361414477070
20230111,KOSPI,운수장비,1786.20,16.06,0.91,1783.31,1793.49,1770.83,18708592,509357051937,135885826242808
20230111,KOSPI,유통업,339.07,0.05,0.01,340.03,341.13,338.18,21964387,179975557968,62953633209584
20230111,KOSPI,전기가스업,794.56,-5.72,-0.71,803.60,813.25,794.56,2100193,66130427515,20958588855910
20230111,KOSPI,건설업,78.33,-1.27,-1.60,79.86,79.95,78.11,11272321,122255294490,15998170912510
20230111,KOSPI,운수창고업,1646.15,4.86,0.30,1649.48,1658.52,1643.39,10233358,109478254671,39479431186605
20230111,KOSPI,통신업,367.90,-1.73,-0.47,370.40,370.43,367.53,6455197,95646546655,24277703551310
20230111,KOSPI,금융업,363.37,-3.54,-0.96,367.92,368.53,361.95,31038372,702635476100,250951087527577
20230111,KOSPI,증권,1661.38,-19.33,-1.15,1685.24,1688.35,1659.83,6840780,33283036405,22292072130671
20230111,KOSPI,보험,14474.58,-70.02,-0.48,14576.00,14616.94,14364.29,3080680,53728631730,42520546857070
20230111,KOSPI,서비스업,1162.04,6.24,0.54,1166.10,1174.45,1156.87,23413340,763117065140,159898020225116
20230111,KOSPI,제조업,6118.63,41.08,0.68,6112.57,6141.78,6085.66,232948709,4248830259566,1286801901346816
20230111,KOSPI,코스피 대형주,2338.83,6.91,0.30,2345.65,2351.02,2329.03,75762709,4421857122390,1484406496973750
20230111,KOSPI,코스피 중형주,2659.19,13.39,0.51,2655.01,2666.94,2650.22,42191327,978275084921,226329429257695
20230111,KOSPI,코스피 소형주,2155.43,18.98,0.89,2141.38,2155.47,2141.38,218024327,770234213799,88235503955133
20230111,KOSPI,코스피 200 비중상한 30%,309.82,0.81,0.26,311.10,312.00,308.55,102603792,5055057989735,1630645819850575
20230111,KOSPI,코스피 200 비중상한 25%,306.96,0.81,0.26,308.17,309.06,305.69,102603792,5055057989735,1630645819850575
20230111,KOSPI,코스피 200 비중상한 20%,299.11,0.81,0.27,300.20,301.05,297.83,102603792,5055057989735,1630645819850575
20230111,KOSPI,코스피 200 TOP 10,1172.33,10.14,0.87,1171.13,1178.46,1165.06,20951844,1887746151486,801203168997200
20230112,KOSPI,코스피 (외국주포함),-,-,-,-,-,-,580433350,7837776879492,1870238983001541
20230112,KOSPI,코스피,2365.10,5.57,0.24,2376.72,2377.80,2358.33,580097380,7836667949062,1869508771305631
20230112,KOSPI,코스피 200,310.70,0.32,0.10,312.71,312.96,309.70,130719268,6002834360898,1634148968575160
20230112,KOSPI,코스피 100,2338.95,0.86,0.04,2356.03,2356.80,2330.64,85092014,4940860150678,1478025382210160
20230112,KOSPI,코스피 50,2137.64,0.02,0.00,2154.53,2155.37,2129.43,52538282,3864806773171,1268658457403450
20230112,KOSPI,코스피 200 중소형주,1122.73,9.63,0.87,1119.19,1127.88,1119.19,45627254,1061974210220,156123586365000
20230112,KOSPI,코스피 200 초대형제외 지수,228.95,0.33,0.14,230.27,230.47,228.64,114616707,5030587376498,1272977124300160
20230112,KOSPI,코스피200제외 코스피지수,2975.52,13.15,0.44,2974.83,2980.43,2966.56,310882482,1696134355243,172762847309272
20230112,KOSPI,코스피 200 커뮤니케이션서비스,1815.96,-3.80,-0.21,1837.72,1842.31,1814.44,7745617,534795508702,115711677940700
20230112,KOSPI,코스피 200 건설,260.15,-0.68,-0.26,262.86,263.68,259.63,6437091,257309762345,37982372577820
20230112,KOSPI,코스피 200 중공업,274.47,4.75,1.76,272.51,276.50,272.51,18726472,436583785180,49340464440780
20230112,KOSPI,코스피 200 철강/소재,808.73,-0.25,-0.03,812.33,820.10,808.73,1842764,159735833030,45167199414090
20230112,KOSPI,코스피 200 에너지/화학,1534.85,14.35,0.94,1535.87,1541.69,1528.88,9964503,737376238799,141258565048100
20230112,KOSPI,코스피 200 정보기술,2855.23,-4.40,-0.15,2882.31,2883.17,2838.08,25445013,1719099328342,545600937754950
20230112,KOSPI,코스피 200 금융,647.02,2.61,0.41,646.38,650.50,644.90,20802563,489326740069,157727899509590
20230112,KOSPI,코스피 200 생활소비재,897.57,-8.51,-0.94,906.52,906.96,897.10,5604898,336157408300,92368927884040
20230112,KOSPI,코스피 200 경기소비재,1397.61,-4.73,-0.34,1410.91,1411.65,1396.77,11999540,570738504776,138126654539505
20230112,KOSPI,코스피 200 산업재,588.98,3.09,0.53,590.32,592.67,588.78,19984281,578552594845,196176340310785
20230112,KOSPI,코스피 200 헬스케어,1711.36,4.68,0.27,1715.53,1721.52,1703.90,2166526,183158656510,114687929154800
20230112,KOSPI,음식료품,3672.59,13.26,0.36,3667.45,3687.41,3652.86,17748180,135556562191,25796821576955
20230112,KOSPI,섬유의복,389.79,3.16,0.82,388.82,392.04,383.91,9667597,59005299853,9278067917269
20230112,KOSPI,종이목재,349.47,-0.73,-0.21,351.19,351.58,348.19,1787871,9333789510,3000156471195
20230112,KOSPI,화학,5275.50,1.99,0.04,5317.32,5317.32,5257.06,29420209,1029889671862,172696849746900
20230112,KOSPI,의약품,13794.33,102.61,0.75,13798.22,13876.56,13717.36,13924633,249374155532,114291643714911
20230112,KOSPI,비금속광물,2728.07,-2.91,-0.11,2749.28,2761.20,2711.26,14385548,256492596866,23307312625918
20230112,KOSPI,철강금속,4514.61,-4.87,-0.11,4539.33,4568.99,4514.16,16622233,226759878369,52464110554015
20230112,KOSPI,기계,955.36,15.33,1.63,950.41,961.77,948.89,45144404,417442914860,34401576531066
20230112,KOSPI,전기전자,23268.53,36.88,0.16,23443.56,23445.07,23072.76,51433715,2054375275560,697435692093924
20230112,KOSPI,의료정밀,2112.87,18.68,0.89,2115.62,2129.08,2104.25,1457580,30333642780,5409224362350
20230112,KOSPI,운수장비,1797.30,11.10,0.62,1800.25,1811.62,1793.28,23945049,776285511449,136748419077817
20230112,KOSPI,유통업,338.76,-0.31,-0.09,340.56,340.91,338.76,89993184,496652293182,62895860907635
20230112,KOSPI,전기가스업,801.63,7.07,0.89,799.03,807.57,797.23,2985060,86252513285,21144884799460
20230112,KOSPI,건설업,78.38,0.05,0.06,79.01,79.43,77.99,14980864,138811950665,16008073668135
20230112,KOSPI,운수창고업,1637.25,-8.90,-0.54,1653.79,1655.02,1637.25,10699862,123397154026,39265270116180
20230112,KOSPI,통신업,364.40,-3.50,-0.95,368.30,368.55,364.40,6183550,113527690557,24046736400225
20230112,KOSPI,금융업,365.91,2.54,0.70,364.50,367.12,364.50,36883603,761124789494,252689256428669
20230112,KOSPI,증권,1685.19,23.81,1.43,1665.29,1697.60,1665.29,8371281,53068690900,22589133810023
20230112,KOSPI,보험,14609.49,134.91,0.93,14494.92,14745.67,14494.92,3160438,68833818125,42915318505725
20230112,KOSPI,서비스업,1157.77,-4.27,-0.37,1173.16,1175.20,1157.45,25762356,761467095752,159313765494704
20230112,KOSPI,제조업,6135.59,16.96,0.28,6168.82,6170.01,6105.82,256267339,5317120451575,1290440205952664
20230112,KOSPI,코스피 대형주,2343.86,5.03,0.22,2357.25,2358.36,2335.55,92154656,5146377357798,1487605558678660
20230112,KOSPI,코스피 중형주,2668.82,9.63,0.36,2671.87,2680.06,2668.82,57165189,1216489183584,227151561178560
20230112,KOSPI,코스피 소형주,2162.07,6.64,0.31,2163.44,2164.88,2154.68,289816510,1299314847644,88507217133287
20230112,KOSPI,코스피 200 비중상한 30%,310.14,0.32,0.10,312.15,312.39,309.14,130719268,6002834360898,1634148968575160
20230112,KOSPI,코스피 200 비중상한 25%,307.29,0.33,0.11,309.26,309.48,306.36,130719268,6002834360898,1634148968575160
20230112,KOSPI,코스피 200 비중상한 20%,299.45,0.34,0.11,301.33,301.54,298.65,130719268,6002834360898,1634148968575160
20230112,KOSPI,코스피 200 TOP 10,1174.64,2.31,0.20,1186.24,1187.14,1168.93,25148479,2197296545010,802853507717300
20230113,KOSPI,코스피 (외국주포함),-,-,-,-,-,-,862230157,6976741116461,1886570606528872
20230113,KOSPI,코스피,2386.09,20.99,0.89,2377.34,2397.01,2375.78,861739143,6975220485066,1885836209250952
20230113,KOSPI,코스피 200,313.77,3.07,0.99,312.34,315.44,311.96,128647491,5505750697901,1649716459330850
20230113,KOSPI,코스피 100,2362.45,23.50,1.00,2351.00,2374.15,2348.65,83641903,4642954066373,1492084769092220
20230113,KOSPI,코스피 50,2158.32,20.68,0.97,2148.10,2169.00,2144.80,51721195,3623178015111,1279740365830750
20230113,KOSPI,코스피 200 중소형주,1132.10,9.37,0.83,1130.50,1140.06,1128.03,45005588,862796631528,157631690238630
20230113,KOSPI,코스피 200 초대형제외 지수,231.66,2.71,1.18,230.49,232.75,230.37,116137163,4744581057201,1286753680290850
20230113,KOSPI,코스피200제외 코스피지수,2984.72,9.20,0.31,2985.59,2989.93,2979.05,370612681,1296836704412,173296407033255
20230113,KOSPI,코스피 200 커뮤니케이션서비스,1835.13,19.17,1.06,1832.82,1855.20,1832.36,7421605,532346646800,116811626276650
20230113,KOSPI,코스피 200 건설,262.27,2.12,0.81,261.82,264.72,261.22,5930088,193937297669,38233671243370
20230113,KOSPI,코스피 200 중공업,278.33,3.86,1.41,276.47,279.56,275.15,17466204,318233439432,50032078733760
20230113,KOSPI,코스피 200 철강/소재,835.04,26.31,3.25,818.99,840.22,818.43,2976563,313316313360,46851431692090
20230113,KOSPI,코스피 200 에너지/화학,1547.69,12.84,0.84,1545.35,1560.75,1537.45,5942207,523162536367,142666452646050
20230113,KOSPI,코스피 200 정보기술,2864.91,9.68,0.34,2864.53,2899.05,2855.73,21202751,1434124726987,547659847692650
20230113,KOSPI,코스피 200 금융,660.48,13.46,2.08,651.19,662.21,646.37,26026111,632181114050,161123667828540
20230113,KOSPI,코스피 200 생활소비재,905.27,7.70,0.86,903.87,909.63,901.23,3627613,230595846880,93106620435180
20230113,KOSPI,코스피 200 경기소비재,1416.84,19.23,1.38,1409.66,1427.38,1409.66,11203167,535130041049,139952231459420
20230113,KOSPI,코스피 200 산업재,603.50,14.52,2.47,593.38,604.45,593.38,25019194,626310952157,198690701171140
20230113,KOSPI,코스피 200 헬스케어,1706.51,-4.85,-0.28,1718.65,1728.72,1706.51,1831988,166411783150,114588130152000
20230113,KOSPI,음식료품,3676.32,3.73,0.10,3696.41,3711.49,3664.50,14659150,119669585176,25823554616192
20230113,KOSPI,섬유의복,390.40,0.61,0.16,390.37,395.84,388.04,139329828,110725358480,9292469727529
20230113,KOSPI,종이목재,350.05,0.58,0.17,349.60,351.67,348.75,2339150,13748823315,3005059141375
20230113,KOSPI,화학,5316.35,40.85,0.77,5305.16,5350.69,5285.19,16732071,716933390342,174073027626040
20230113,KOSPI,의약품,13780.17,-14.16,-0.10,13844.39,13933.34,13780.17,13092917,207848674545,114167891899203
20230113,KOSPI,비금속광물,2727.18,-0.89,-0.03,2740.96,2746.87,2721.28,7241092,131694153305,23299520765743
20230113,KOSPI,철강금속,4660.26,145.65,3.23,4571.32,4673.19,4570.20,17095530,364477023816,54161552141438
20230113,KOSPI,기계,969.64,14.28,1.49,962.83,973.43,959.87,47980957,356386609767,34915979116185
20230113,KOSPI,전기전자,23304.60,36.07,0.16,23316.52,23491.02,23241.42,54700296,1535540678504,698529179765953
20230113,KOSPI,의료정밀,2091.05,-21.82,-1.03,2117.43,2124.22,2086.84,1642494,26717518160,5353368669800
20230113,KOSPI,운수장비,1828.09,30.79,1.71,1812.97,1834.24,1812.97,21712320,711245090872,139072817438682
20230113,KOSPI,유통업,341.84,3.08,0.91,340.76,344.23,339.94,53562577,386165617029,63468434349586
20230113,KOSPI,전기가스업,813.40,11.77,1.47,803.91,814.71,803.22,1820120,61994918130,21455467300620
20230113,KOSPI,건설업,78.83,0.45,0.57,78.80,79.65,78.65,10084158,113527120175,16099007770660
20230113,KOSPI,운수창고업,1714.29,77.04,4.71,1656.10,1717.31,1656.10,21101784,236670706438,41110127489715
20230113,KOSPI,통신업,366.77,2.37,0.65,365.65,368.96,365.47,3931857,85809003175,24203030109810
20230113,KOSPI,금융업,372.89,6.98,1.91,368.30,373.25,367.24,45299337,998250204288,257462975433470
20230113,KOSPI,증권,1730.64,45.45,2.70,1694.62,1732.05,1694.62,8772132,62737169464,23158667434825
20230113,KOSPI,보험,14765.31,155.82,1.07,14734.72,14841.94,14569.37,4604777,102017721050,43369427252135
20230113,KOSPI,서비스업,1169.61,11.84,1.02,1168.03,1180.97,1167.76,21086034,671810828318,160943406673194
20230113,KOSPI,제조업,6168.96,33.37,0.54,6161.68,6207.18,6151.96,343777991,4328521585843,1297392003092090
20230113,KOSPI,코스피 대형주,2367.12,23.26,0.99,2356.02,2378.21,2353.77,92820883,4762980073497,1502441528321400
20230113,KOSPI,코스피 중형주,2679.51,10.69,0.40,2684.75,2696.20,2673.28,54186547,1051322794463,228062250034749
20230113,KOSPI,코스피 소형주,2170.64,8.57,0.40,2168.02,2174.67,2167.79,350264645,949938908188,88855831140376
20230113,KOSPI,코스피 200 비중상한 30%,313.21,3.07,0.99,311.78,314.80,311.42,128647491,5505750697901,1649716459330850
20230113,KOSPI,코스피 200 비중상한 25%,310.39,3.10,1.01,308.96,311.95,308.63,128647491,5505750697901,1649716459330850
20230113,KOSPI,코스피 200 비중상한 20%,302.58,3.13,1.05,301.16,304.06,300.87,128647491,5505750697901,1649716459330850
20230113,KOSPI,코스피 200 TOP 10,1181.19,6.55,0.56,1181.16,1192.58,1179.44,20558022,1809524518200,805964573497600
20230116,KOSPI,코스피 (외국주포함),-,-,-,-,-,-,517762227,6532806968677,1897375181962087
20230116,KOSPI,코스피,2399.86,13.77,0.58,2390.06,2410.22,2387.61,512265871,6483457585142,1896573951059077
20230116,KOSPI,코스피 200,316.04,2.27,0.72,314.41,317.63,314.16,119827727,5136041719885,1659318168125025
20230116,KOSPI,코스피 100,2379.60,17.15,0.73,2367.47,2392.04,2365.42,78994051,4264034169170,1500666241001130
20230116,KOSPI,코스피 50,2177.35,19.03,0.88,2162.81,2188.83,2162.58,51417182,3406978255600,1288569060307350
20230116,KOSPI,코스피 200 중소형주,1139.77,7.67,0.68,1132.82,1144.46,1130.98,40833676,872007550715,158651927123895
20230116,KOSPI,코스피 200 초대형제외 지수,233.54,1.88,0.81,231.86,234.45,231.59,109787755,4520726083385,1294564454320025
20230116,KOSPI,코스피200제외 코스피지수,3000.32,15.60,0.52,2992.16,3006.06,2987.55,269132961,1264758690958,174196933966830
20230116,KOSPI,코스피 200 커뮤니케이션서비스,1880.28,45.15,2.46,1845.01,1887.17,1840.78,7449650,577014633200,119835057216100
20230116,KOSPI,코스피 200 건설,262.06,-0.21,-0.08,263.98,264.09,261.06,5093607,207500763660,38395667765870
20230116,KOSPI,코스피 200 중공업,273.94,-4.39,-1.58,279.41,279.43,273.67,16621256,319673155480,49172147605550
20230116,KOSPI,코스피 200 철강/소재,843.84,8.80,1.05,834.64,849.35,832.36,2162125,218837524790,47470157536850
20230116,KOSPI,코스피 200 에너지/화학,1547.89,0.20,0.01,1549.03,1562.00,1544.78,4594708,447862904050,142499517948000
20230116,KOSPI,코스피 200 정보기술,2871.53,6.62,0.23,2871.96,2889.06,2856.04,15790394,1131429826750,549571133974200
20230116,KOSPI,코스피 200 금융,685.63,25.15,3.81,661.04,688.55,661.04,35060799,900234920735,166184115922260
20230116,KOSPI,코스피 200 생활소비재,912.99,7.72,0.85,906.21,918.76,903.75,3677994,221251355940,93841086691270
20230116,KOSPI,코스피 200 경기소비재,1409.18,-7.66,-0.54,1408.36,1416.30,1394.80,9235416,463573045350,139092429766700
20230116,KOSPI,코스피 200 산업재,602.06,-1.44,-0.24,602.99,604.98,599.10,18570580,526958381950,198911508729175
20230116,KOSPI,코스피 200 헬스케어,1709.13,2.62,0.15,1707.61,1717.20,1696.64,1571198,121705207980,114345344969050
20230116,KOSPI,음식료품,3709.57,33.25,0.90,3679.58,3728.93,3674.65,5793537,70173106339,26054763695967
20230116,KOSPI,섬유의복,386.91,-3.49,-0.89,391.97,392.49,385.33,33917855,74829650084,9209591854669
20230116,KOSPI,종이목재,349.87,-0.18,-0.05,350.92,353.83,348.80,2968510,16701045295,3003453632545
20230116,KOSPI,화학,5328.50,12.15,0.23,5324.23,5374.99,5319.57,14724871,672129958760,174450896449905
20230116,KOSPI,의약품,13752.48,-27.69,-0.20,13803.00,13851.53,13704.27,12684628,184688974276,113942431107684
20230116,KOSPI,비금속광물,2769.15,41.97,1.54,2728.64,2792.52,2728.64,13176291,179965506905,23657869689616
20230116,KOSPI,철강금속,4712.39,52.13,1.12,4663.90,4738.36,4646.34,11158797,266077774523,54767707427853
20230116,KOSPI,기계,953.21,-16.43,-1.69,975.52,975.52,951.90,33339011,343750362024,34324466327940
20230116,KOSPI,전기전자,23400.66,96.06,0.41,23393.75,23519.13,23307.20,54562366,1337378456002,701464558991422
20230116,KOSPI,의료정밀,2098.70,7.65,0.37,2092.13,2108.24,2081.41,1732233,23448413280,5372963712960
20230116,KOSPI,운수장비,1807.04,-21.05,-1.15,1815.38,1815.65,1794.56,18774488,650359674486,137488883170888
20230116,KOSPI,유통업,342.85,1.01,0.30,341.42,344.56,340.53,73625846,292162998615,63657296145606
20230116,KOSPI,전기가스업,811.94,-1.46,-0.18,815.13,817.08,807.17,1719387,59014166995,21417054676690
20230116,KOSPI,건설업,78.18,-0.65,-0.82,79.30,79.33,78.01,7791274,86923031485,15966191289805
20230116,KOSPI,운수창고업,1712.51,-1.78,-0.10,1709.17,1721.55,1701.26,11796527,122246564780,41068161852274
20230116,KOSPI,통신업,372.00,5.23,1.43,368.90,373.43,368.12,4447739,73926183220,24548180036340
20230116,KOSPI,금융업,380.83,7.94,2.13,372.77,382.39,372.77,56920072,1192893619248,262885312621043
20230116,KOSPI,증권,1754.14,23.50,1.36,1729.03,1762.56,1726.28,11324479,66527888109,23465430334640
20230116,KOSPI,보험,14805.23,39.92,0.27,14634.94,14915.05,14634.94,6456016,75915587795,43485357127055
20230116,KOSPI,서비스업,1190.05,20.44,1.75,1174.57,1195.29,1171.88,29148118,779106589791,163756034613588
20230116,KOSPI,제조업,6178.81,9.85,0.16,6180.67,6208.29,6162.19,204883624,3845692978639,1299563272516974
20230116,KOSPI,코스피 대형주,2380.94,13.82,0.58,2370.93,2391.99,2368.07,85450712,4391895958540,1511202321460570
20230116,KOSPI,코스피 중형주,2697.44,17.93,0.67,2684.48,2707.52,2679.77,60799929,1118669835224,229588617780067
20230116,KOSPI,코스피 소형주,2175.10,4.46,0.21,2174.89,2178.73,2170.62,239600136,848975944109,89036559581733
20230116,KOSPI,코스피 200 비중상한 30%,315.46,2.25,0.72,313.84,317.06,313.60,119827727,5136041719885,1659318168125025
20230116,KOSPI,코스피 200 비중상한 25%,312.66,2.27,0.73,310.98,314.20,310.78,119827727,5136041719885,1659318168125025
20230116,KOSPI,코스피 200 비중상한 20%,304.83,2.25,0.74,303.09,306.27,302.91,119827727,5136041719885,1659318168125025
20230116,KOSPI,코스피 200 TOP 10,1185.36,4.17,0.35,1180.77,1191.86,1177.20,17810683,1569071610800,808421611110700
20230117,KOSPI,코스피 (외국주포함),-,-,-,-,-,-,536811108,6314017773643,1881433258560147
20230117,KOSPI,코스피,2379.39,-20.47,-0.85,2400.92,2404.00,2374.65,536020169,6307924160223,1880671172694112
20230117,KOSPI,코스피 200,313.75,-2.29,-0.72,316.22,316.56,312.92,101245946,4829876737911,1644475052032200
20230117,KOSPI,코스피 100,2360.83,-18.77,-0.79,2380.96,2382.33,2354.47,62810639,3983319822356,1485805777686670
20230117,KOSPI,코스피 50,2157.04,-20.31,-0.93,2178.73,2179.43,2151.15,41402786,3242534140788,1273778450122550
20230117,KOSPI,코스피 200 중소형주,1139.94,0.17,0.01,1140.55,1149.05,1135.65,38435307,846556915555,158669274345530
20230117,KOSPI,코스피 200 초대형제외 지수,231.34,-2.20,-0.94,233.58,233.79,231.08,91414490,4230167983773,1280318316482200
20230117,KOSPI,코스피200제외 코스피지수,2986.23,-14.09,-0.47,3004.76,3010.66,2982.59,332626453,1381745021875,173385929588008
20230117,KOSPI,코스피 200 커뮤니케이션서비스,1838.19,-42.09,-2.24,1876.04,1879.09,1836.02,7679215,574500049411,116890867518150
20230117,KOSPI,코스피 200 건설,261.91,-0.15,-0.06,262.62,265.48,260.89,5007740,226513874235,38442618932980
20230117,KOSPI,코스피 200 중공업,273.44,-0.50,-0.18,273.82,276.80,273.00,10343763,211723722150,49158077702440
20230117,KOSPI,코스피 200 철강/소재,836.40,-7.44,-0.88,841.60,851.55,834.94,1612348,151641575050,46777006281290
20230117,KOSPI,코스피 200 에너지/화학,1538.72,-9.17,-0.59,1546.66,1556.42,1533.32,4591795,470207938750,141060047628800
