ROE,ROE_가중치,corp_name,industry,stock_code,거래량,고가,고정비율,고정비율_가중치,날짜,등락률,매출액_증감률,매출액_증감률_가중치,매출총이익률,부채비율,부채비율_가중치,순이익률,순이익률_가중치,시가,시계열,영업이익_증감률,영업이익률,영업이익률_가중치,유동비율,유동비율_가중치,저가,종가
3.801054558369533,,현대자동차,운수장비,5380,615978,215500,182.6817473977543,0.2,2024-11-05,-0.6928406466512702,10.728629929780986,,21.628410105596103,179.51078691181962,0.4,9.27108923470589,,214000,2024-2분기,20.289765444037155,9.504848891396383,0.1,145.53161668795022,0.3,211500,215000
3.801054558369533,,현대자동차,운수장비,5380,1880618,214500,182.6817473977543,0.2,2024-11-06,-3.953488372093023,10.728629929780986,,21.628410105596103,179.51078691181962,0.4,9.27108923470589,,214000,2024-2분기,20.289765444037155,9.504848891396383,0.1,145.53161668795022,0.3,205500,206500
3.801054558369533,,현대자동차,운수장비,5380,1108161,210500,182.6817473977543,0.2,2024-11-07,0.4842615012106537,10.728629929780986,,21.628410105596103,179.51078691181962,0.4,9.27108923470589,,203500,2024-2분기,20.289765444037155,9.504848891396383,0.1,145.53161668795022,0.3,201000,207500
3.801054558369533,,현대자동차,운수장비,5380,716859,210500,182.6817473977543,0.2,2024-11-08,-1.9277108433734944,10.728629929780986,,21.628410105596103,179.51078691181962,0.4,9.27108923470589,,209500,2024-2분기,20.289765444037155,9.504848891396383,0.1,145.53161668795022,0.3,202500,203500
3.801054558369533,,현대자동차,운수장비,5380,856539,212500,182.6817473977543,0.2,2024-11-11,3.6855036855036856,10.728629929780986,,21.628410105596103,179.51078691181962,0.4,9.27108923470589,,203500,2024-2분기,20.289765444037155,9.504848891396383,0.1,145.53161668795022,0.3,203500,211000
3.801054558369533,,현대자동차,운수장비,5380,911213,213500,182.6817473977543,0.2,2024-11-12,-1.895734597156398,10.728629929780986,,21.628410105596103,179.51078691181962,0.4,9.27108923470589,,213000,2024-2분기,20.289765444037155,9.504848891396383,0.1,145.53161668795022,0.3,206500,207000
3.801054558369533,,현대자동차,운수장비,5380,778547,206000,182.6817473977543,0.2,2024-11-13,-3.429951690821256,10.728629929780986,,21.628410105596103,179.51078691181962,0.4,9.27108923470589,,206000,2024-2분기,20.289765444037155,9.504848891396383,0.1,145.53161668795022,0.3,199900,199900
2.8748408271607158,,현대자동차,운수장비,5380,817142,203500,181.1368976092688,0.2,2024-11-14,0.80040020010005,-4.647428066263004,,19.79563597906276,174.48302455297093,0.4,7.467917434419719,,200500,2024-3분기,-16.317297400879617,8.341583524155393,0.1,153.4785653728483,0.3,197300,201500
2.8748408271607158,,현대자동차,운수장비,5380,709396,208500,181.1368976092688,0.2,2024-11-15,2.2332506203473943,-4.647428066263004,,19.79563597906276,174.48302455297093,0.4,7.467917434419719,,200000,2024-3분기,-16.317297400879617,8.341583524155393,0.1,153.4785653728483,0.3,199900,206000
2.8748408271607158,,현대자동차,운수장비,5380,1115993,218000,181.1368976092688,0.2,2024-11-18,5.339805825242718,-4.647428066263004,,19.79563597906276,174.48302455297093,0.4,7.467917434419719,,206000,2024-3분기,-16.317297400879617,8.341583524155393,0.1,153.4785653728483,0.3,206000,217000
2.8748408271607158,,현대자동차,운수장비,5380,540792,219000,181.1368976092688,0.2,2024-11-19,-0.6912442396313364,-4.647428066263004,,19.79563597906276,174.48302455297093,0.4,7.467917434419719,,217000,2024-3분기,-16.317297400879617,8.341583524155393,0.1,153.4785653728483,0.3,213000,215500
2.8748408271607158,,현대자동차,운수장비,5380,572617,220500,181.1368976092688,0.2,2024-11-20,1.3921113689095126,-4.647428066263004,,19.79563597906276,174.48302455297093,0.4,7.467917434419719,,213000,2024-3분기,-16.317297400879617,8.341583524155393,0.1,153.4785653728483,0.3,212500,218500
